DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS
"10.1080/16184742.2018.1562483
",Paul M. Pedersen,additional,"Department of Kinesiology, Indiana University-Bloomington, Bloomington, IN, USA",The effects of emotions on cognitive effort while processing mediated stadium-embedded advertising: A dynamic motivational systems approach,2019-1-16,19,5,605-624,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1541915
",Svenja Feiler,first,"Department of Sport Economics and Sport Management, German Sport University Cologne, Cologne, Germany",Public subsidies for sports clubs in Germany: funding regulations vs. empirical evidence,2018-11-14,19,5,562-582,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1541915
",Pamela Wicker,additional,"Department of Sport Economics and Sport Management, German Sport University Cologne, Cologne, Germany",Public subsidies for sports clubs in Germany: funding regulations vs. empirical evidence,2018-11-14,19,5,562-582,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1541915
",Christoph Breuer,additional,"Department of Sport Economics and Sport Management, German Sport University Cologne, Cologne, Germany",Public subsidies for sports clubs in Germany: funding regulations vs. empirical evidence,2018-11-14,19,5,562-582,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1371920
",Tracy Taylor,first,Editor of ESMQ,Special thanks to the guest reviewers of 2017!,2017-9-14,17,5,555-557,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1864748
",Tom Webb,first,"School of Sport, Health and Exercise Science, University of Portsmouth, Portsmouth, UK",Striving for excellence: talent identification and development in English football refereeing,2021-1-7,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1864748
",Jimmy O’Gorman,additional,"Department of Sport and Physical Activity, Edge Hill University, Ormskirk, UK",Striving for excellence: talent identification and development in English football refereeing,2021-1-7,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1864748
",Lee Markham,additional,"School of Sport, Health and Exercise Science, University of Portsmouth, Portsmouth, UK",Striving for excellence: talent identification and development in English football refereeing,2021-1-7,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1546753
",Daniel Bjärsholm,first,"Department of Sport Science, Linnaeus University, Växjö, Sweden",Networking as a cornerstone within the practice of social entrepreneurship in sport,2018-11-14,19,1,120-137,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1950794
",Sebastiaan de Cocq,first,"Department of Movement and Sport Sciences, Vrije Universiteit Brussel, Brussels, Belgium",Conceptualising the inspirational effect of elite sport: a case study of field hockey in Belgium,2021-7-10,21,5,695-713,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1950794
",Inge Derom,additional,"Department of Movement and Sport Sciences, Vrije Universiteit Brussel, Brussels, Belgium",Conceptualising the inspirational effect of elite sport: a case study of field hockey in Belgium,2021-7-10,21,5,695-713,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1950794
",Veerle De Bosscher,additional,"Department of Movement and Sport Sciences, Vrije Universiteit Brussel, Brussels, Belgium",Conceptualising the inspirational effect of elite sport: a case study of field hockey in Belgium,2021-7-10,21,5,695-713,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1780289
",Morten Kringstad,first,"NTNU Business School, Norwegian University of Science and Technology, Trondheim, Norway",Comparing competitive balance between genders in team sports,2020-6-16,21,5,764-781,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1535608
",David Bek,first,"Centre for Business in Society, Faculty of Business and Law, Coventry University, Coventry, UK",Creating an enduring developmental legacy from FIFA2010: the Football Foundation of South Africa (FFSA),2018-11-13,19,4,437-455,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1535608
",Alessandro Merendino,additional,"Centre for Business in Society, Faculty of Business and Law, Coventry University, Coventry, UK",Creating an enduring developmental legacy from FIFA2010: the Football Foundation of South Africa (FFSA),2018-11-13,19,4,437-455,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1535608
",Kamilla Swart,additional,"College of Business Administration, American University in the Emirates, Dubai, UAE",Creating an enduring developmental legacy from FIFA2010: the Football Foundation of South Africa (FFSA),2018-11-13,19,4,437-455,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1535608
",Jill Timms,additional,"School of Strategy and Leadership, Faculty of Business and Law, Coventry University, Coventry, UK",Creating an enduring developmental legacy from FIFA2010: the Football Foundation of South Africa (FFSA),2018-11-13,19,4,437-455,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184740601094886
",Mike Collins,first,"a  University of Gloucestershire ,","Changing times, sport and leisure in Europe and the wider world",2006-12-22,6,3,307-311,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1755713
",Brian H. Yim,first,"Sport Administration, School of Foundations, Leadership and Administration, Kent State University, Kent, OH, USA",Identifying critical factors in sport consumption decision making of millennial sport fans: mixed-methods approach,2020-5-13,21,4,484-503,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1755713
",Kevin K. Byon,additional,"Sport Management, Department of Kinesiology, Indiana University, Bloomington, IN, USA",Identifying critical factors in sport consumption decision making of millennial sport fans: mixed-methods approach,2020-5-13,21,4,484-503,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1755713
",Thomas A. Baker,additional,"Sport Management and Policy, Department of Kinesiology, The University of Georgia, Athens, GA, USA",Identifying critical factors in sport consumption decision making of millennial sport fans: mixed-methods approach,2020-5-13,21,4,484-503,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1755713
",James J. Zhang,additional,"Sport Management and Policy, Department of Kinesiology, The University of Georgia, Athens, GA, USA",Identifying critical factors in sport consumption decision making of millennial sport fans: mixed-methods approach,2020-5-13,21,4,484-503,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2016.1210190
",Catherine M. Walker,first,"School of Sport Studies, Leisure &amp; Nutrition, Liverpool John Moores University, Liverpool, UK",Navigating austerity: balancing ‘desirability with viability’ in a third sector disability sports organisation,2016-8-23,17,1,98-116,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2016.1210190
",John W. Hayton,additional,"School of Sport Studies, Leisure &amp; Nutrition, Liverpool John Moores University, Liverpool, UK",Navigating austerity: balancing ‘desirability with viability’ in a third sector disability sports organisation,2016-8-23,17,1,98-116,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1394346
",Thadeu Gasparetto,first,"Faculty of Business Administration and Tourism, University of Vigo, Ourense, Spain","Fan preferences: one country, two markets and different behaviours",2017-11-6,18,3,330-347,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1394346
",Ángel Barajas,additional,"Faculty of Business Administration and Tourism, University of Vigo, Ourense, Spain","Fan preferences: one country, two markets and different behaviours",2017-11-6,18,3,330-347,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1318410
",Petros Parganas,first,"School of Sciences and Technology, University of Ioannina, Ioannina, Greece",Linking sport team sponsorship to perceived switching cost and switching intentions,2017-6-12,17,4,457-484,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1318410
",Dimitra Papadimitriou,additional,"Department of Business Management, University of Patras, Patras, Greece",Linking sport team sponsorship to perceived switching cost and switching intentions,2017-6-12,17,4,457-484,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1318410
",Christos Anagnostopoulos,additional,"Faculty of Business Administration and Social Sciences, Molde University, Molde, Norway",Linking sport team sponsorship to perceived switching cost and switching intentions,2017-6-12,17,4,457-484,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1318410
",Anastasios Theodoropoulos,additional,"Department of Business Management, University of Patras, Patras, Greece",Linking sport team sponsorship to perceived switching cost and switching intentions,2017-6-12,17,4,457-484,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2026448
",Christoph Buck,first,"Centre for Future Enterprise, QUT Business School, Queensland University of Technology, Brisbane, Australia",Toward an enduring football economy: a business model taxonomy for Europe's professional football clubs,2022-1-21,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2026448
",Sebastian Ifland,additional,"FIM Research Center, Bayreuth, Germany",Toward an enduring football economy: a business model taxonomy for Europe's professional football clubs,2022-1-21,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2029524
",David Fechner,first,"The University of Queensland, 39 Blair Dr, St Lucia, QLD, Australia",A systematic literature review of charity sport event sponsorship,2022-2-2,NA,NA,1-23,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2029524
",Kevin Filo,additional,"Griffith University, Southport, QLD, Australia",A systematic literature review of charity sport event sponsorship,2022-2-2,NA,NA,1-23,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2029524
",Sacha Reid,additional,"Griffith University, Southport, QLD, Australia",A systematic literature review of charity sport event sponsorship,2022-2-2,NA,NA,1-23,"Strategy and Management, Tourism, Leisure and Hospitality Management"
