DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS
"10.1123/jsm.11.1.97
",Mark A. McDonald,additional,1University of Massachusetts at Amherst,Enhancing Sport Management Education with International Dimensions Including Language and Cultural Training,NA,11,1,97-110,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.4.314
",Joon-Ho Kang,first,1Seoul National University,"Emotions as Antecedents of Participant Sport Consumption Decisions: A Model Integrating Emotive, Self-Based, and Utilitarian Evaluations",NA,25,4,314-325,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.4.314
",Richard P. Bagozzi,additional,2University of Michigan,"Emotions as Antecedents of Participant Sport Consumption Decisions: A Model Integrating Emotive, Self-Based, and Utilitarian Evaluations",NA,25,4,314-325,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.4.314
",Jawang Oh,additional,3Seoul National University,"Emotions as Antecedents of Participant Sport Consumption Decisions: A Model Integrating Emotive, Self-Based, and Utilitarian Evaluations",NA,25,4,314-325,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.9.2.119
",W. James Weese,first,1University of Windsor,Leadership and Organizational Culture: An Investigation of Big Ten and Mid-American Conference Campus Recreation Administrations,NA,9,2,119-134,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.11.2.133
",Packianathan Chelladurai,first,1The Ohio State University,A Classification of Facets of Athlete Satisfaction,NA,11,2,133-159,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.11.2.133
",Harold A. Riemer,additional,2University of Texas-Austin,A Classification of Facets of Athlete Satisfaction,NA,11,2,133-159,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.19.4.404
",James Skinner,first,1Griffith University,Inventive Pathways: Fresh Visions of Sport Management Research,NA,19,4,404-421,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.19.4.404
",Allan Edwards,additional,1Griffith University,Inventive Pathways: Fresh Visions of Sport Management Research,NA,19,4,404-421,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.9.1.70
",Barry W. Copeland,first,1Syracuse University,"Perceived Occupational Stress among NCAA Division I, II, and III Athletic Directors",NA,9,1,70-77,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.9.1.70
",Scott Kirsch,additional,1Syracuse University,"Perceived Occupational Stress among NCAA Division I, II, and III Athletic Directors",NA,9,1,70-77,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.9.2.135
",Lisa M. Kikulis,first,1University of Saskatchewan,Toward an Understanding of the Role of Agency and Choice in the Changing Structure of Canada's National Sport Organizations,NA,9,2,135-152,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.9.2.135
",Trevor Slack,additional,2University of Alberta,Toward an Understanding of the Role of Agency and Choice in the Changing Structure of Canada's National Sport Organizations,NA,9,2,135-152,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.9.2.135
",C.R. Hinings,additional,2University of Alberta,Toward an Understanding of the Role of Agency and Choice in the Changing Structure of Canada's National Sport Organizations,NA,9,2,135-152,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.19.1.1
",Wendy Frisby,first,1University of British Columbia,"The Good, the Bad, and the Ugly: Critical Sport Management Research",NA,19,1,1-12,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.9.1.108
",Frank Ashley,additional,1Texas A&M University,Sport Management Digest,NA,9,1,108-111,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.9.1.108
",Dianna Gray,additional,2Indiana University,Sport Management Digest,NA,9,1,108-111,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.9.1.108
",James Weese,additional,4University of Windsor,Sport Management Digest,NA,9,1,108-111,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.11.2.125
",Jacquelyn Cuneen,first,1Bowling Green State University,Should We Serve Sport Management Practice or Sport Management Education? A Response to Weese’s Perspective,NA,11,2,125-132,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.11.2.125
",Janet B. Parks,additional,1Bowling Green State University,Should We Serve Sport Management Practice or Sport Management Education? A Response to Weese’s Perspective,NA,11,2,125-132,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.9.3.244
",Dorothy J. Lovett,first,1University of Texas at Austin,Women and the NCAA: Not Separate—Not Equal,NA,9,3,244-248,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.9.3.244
",Carla D. Lowry,additional,2Southwestern University,Women and the NCAA: Not Separate—Not Equal,NA,9,3,244-248,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.2.169
",John Nadeau,first,1Nipissing University,Racial-Ethnic Team-Market Congruency in Professional Sport,NA,25,2,169-180,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.2.169
",Ann Pegoraro,additional,2Laurentian University,Racial-Ethnic Team-Market Congruency in Professional Sport,NA,25,2,169-180,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.2.169
",D. Floyd Jones,additional,3West Virginia University,Racial-Ethnic Team-Market Congruency in Professional Sport,NA,25,2,169-180,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.2.169
",Norm O’Reilly,additional,4University of Ottawa,Racial-Ethnic Team-Market Congruency in Professional Sport,NA,25,2,169-180,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.2.169
",Paulo Carvalho,additional,1Nipissing University,Racial-Ethnic Team-Market Congruency in Professional Sport,NA,25,2,169-180,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.2.95
",Ketra L. Armstrong,first,1California State University Long Beach,‘Lifting the Veils and Illuminating the Shadows’: Furthering the Explorations of Race and Ethnicity in Sport Management,NA,25,2,95-106,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.9.3.237
",W. James Weese,first,1University of Windsor,"If We’re Not Serving Practitioners, Then We're Not Serving Sport Management",NA,9,3,237-243,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2013-0211
",Stephanie Dohrn,first,1DePaul University,Leadership Succession and Performance: An Application to College Football,NA,29,1,76-92,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2013-0211
",Yvette P. Lopez,additional,1DePaul University,Leadership Succession and Performance: An Application to College Football,NA,29,1,76-92,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2013-0211
",Gilles Reinhardt,additional,1DePaul University,Leadership Succession and Performance: An Application to College Football,NA,29,1,76-92,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2012-0301
",Sara K. Marshall,first,1University of Waterloo,Community Sport for Development: Perceptions From Practice in Southern Africa,NA,29,1,109-121,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2012-0301
",Paul Barry,additional,2University of Manchester,Community Sport for Development: Perceptions From Practice in Southern Africa,NA,29,1,109-121,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2014-0201
",Brendan Dwyer,first,1Virginia Commonwealth University,Exploring Fan Behavior: Developing a Scale to Measure Sport eFANgelism,NA,29,6,642-656,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2014-0201
",Gregory P. Greenhalgh,additional,1Virginia Commonwealth University,Exploring Fan Behavior: Developing a Scale to Measure Sport eFANgelism,NA,29,6,642-656,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2014-0201
",Carrie W. LeCrom,additional,1Virginia Commonwealth University,Exploring Fan Behavior: Developing a Scale to Measure Sport eFANgelism,NA,29,6,642-656,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2013-0117
",Yongjae Kim,first,1Kutztown University of Pennsylvania,"The Effect of Sport Video Gaming on Sport Brand Attitude, Attitude Strength, and the Attitude-Behavior Relationship",NA,29,6,657-671,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2013-0117
",Stephen Ross,additional,2Concordia University,"The Effect of Sport Video Gaming on Sport Brand Attitude, Attitude Strength, and the Attitude-Behavior Relationship",NA,29,6,657-671,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
